indexA,addressA,indexB,addressB,score
7104,"The Savoy Hotel, West Hill Road Bournemouth Bournemouth, Bournemouth, Christchurch and Poole, South West, BH25EJ",6088,"The Lodge, 123, West Hill Road, Bournemouth, Bournemouth, Christchurch and Poole, South West, BH25PH",0.5105
7104,"The Savoy Hotel, West Hill Road Bournemouth Bournemouth, Bournemouth, Christchurch and Poole, South West, BH25EJ",6094,"The Connaught Hotel, 30, West Hill Road, Bournemouth, Bournemouth, Christchurch and Poole, South West, BH25PH",0.5
7104,"The Savoy Hotel, West Hill Road Bournemouth Bournemouth, Bournemouth, Christchurch and Poole, South West, BH25EJ",6095,"The Hedley Hotel, 125, West Hill Road, Bournemouth, Bournemouth, Christchurch and Poole, South West, BH25PH",0.5191
7107,"Washington House Hotel, 3 Durley Road West Cliff  Bournemouth, Bournemouth, Christchurch and Poole, South West, BH25JQ",6075,"Cavendish Bed and Breakfast, 20, Durley Chine Road, Bournemouth, Christchurch and Poole, South West, BH25LF",0.5024
7107,"Washington House Hotel, 3 Durley Road West Cliff  Bournemouth, Bournemouth, Christchurch and Poole, South West, BH25JQ",6079,"The Applewood Hotel, 7, Durley Road, Bournemouth, Christchurch and Poole, South West, BH25JQ",0.5821
7107,"Washington House Hotel, 3 Durley Road West Cliff  Bournemouth, Bournemouth, Christchurch and Poole, South West, BH25JQ",6100,"Cecil Court Hotel, 4, Durley Road",0.5
7109,"Sandy Bay Guest House, 3 Westby Road Boscombe BoscombeBournemouthDorset, Bournemouth, Christchurch and Poole, South West, BH51HA",10446,"Boscombe Reef Hotel, 15, Westby Road",0.5
7122,"Bamboo Guesthouse, 7 Upper Terrace Road  Bournemouth, Bournemouth, Christchurch and Poole, South West, BH25NW",7962,"Hampton by Hilton Bournemouth, Upper Terrace Road, Bournemouth, Bournemouth, Christchurch and Poole, South West, BH25NW",0.5706
7133,"Tudor Cottage Lodge, 33 Gervis Road Bournemouth, Bournemouth, Christchurch and Poole, South West, BH13EE",5916,"Ibis Styles, 16, Gervis Road, Bournemouth, Christchurch and Poole, South West, BH13EQ",0.5655
7136,"The Hop Inn, 6 West Cliff Road Bournemouth, Bournemouth, Christchurch and Poole, South West, BH25EY",6132,"Travelodge Bournemouth Seafront, West Hill Road, Bournemouth, Christchurch and Poole, South West, BH25EG",0.5232
7136,"The Hop Inn, 6 West Cliff Road Bournemouth, Bournemouth, Christchurch and Poole, South West, BH25EY",10338,"Premier Inn, 11, West Cliff Road, Bournemouth, Bournemouth, Christchurch and Poole, South West, BH25EP",0.5
7140,"Bunkhouse Bournemouth Hostel, 70 St Michael's Road Bournemouth, Bournemouth, Christchurch and Poole, South West, BH25DZ",6085,"Devon Towers Hotel, 58-62, Saint Michael's Road, Bournemouth, Christchurch and Poole, South West, BH25ED",0.5597
7140,"Bunkhouse Bournemouth Hostel, 70 St Michael's Road Bournemouth, Bournemouth, Christchurch and Poole, South West, BH25DZ",6098,"Topaz Hotel, 79, Saint Michael's Road, Bournemouth, Christchurch and Poole, South West, BH25DR",0.5541
7144,"Lampton Hotel, Exeter Road Bournemouth, BH15AY",5091,"Royal Exeter Hotel, 59, Exeter Road, Bournemouth, Christchurch and Poole, South West, BH25AG",0.5
7145,"Bournemouth Sands Hotel, 2 West Cliff Gardens BournemouthDorset, Bournemouth, Christchurch and Poole, South West, BH25HR",6595,"Silver How Hotel, West Cliff Gardens, Bournemouth, Christchurch and Poole, South West, BH25HN",0.5
7173,"8 West Coast, Flat 8 West Coast Beacon Road, Bournemouth, Christchurch and Poole, South West, BH25ER",5089,"Beacon Hotel, Beacon Road, Bournemouth, Christchurch and Poole, South West, BH25DB",0.5
7177,"Manor Apartments, 28A Manor Road, Bournemouth, Christchurch and Poole, South West, BH13EZ",6273,"The Normandie Hotel, 61, Manor Road, Bournemouth, Christchurch and Poole, South West, BH13HL",0.5
7181,"Westcliff Penthouse, 88 St Michaels Road, Bournemouth, Christchurch and Poole, South West, BH25DS",6132,"Travelodge Bournemouth Seafront, West Hill Road, Bournemouth, Christchurch and Poole, South West, BH25EG",0.5
7181,"Westcliff Penthouse, 88 St Michaels Road, Bournemouth, Christchurch and Poole, South West, BH25DS",11324,"Marriott Highcliff, 99-107, Saint Michaels Road, Bournemouth, , GB, Bournemouth, Christchurch and Poole, South West, BH25DU",0.525
7203,"Chine Gardens Apartment, Carlton Court No3 428 Christchurch Road, Bournemouth, Christchurch and Poole, South West, BH14AY",10415,"Crescent Royal Hotel, 456, Christchurch Road, Bournemouth, Christchurch and Poole, South West, BH14BA",0.5
7219,"Duke of Wellington, Sherborne Street CheltenhamGloucestershire, Cotswold, South West, GL542BY",8390,"HF Holidays Harrington House, Sherbourne Street, Cheltenham, , GB, Cotswold, South West, GL542BY",0.5559
7269,"Dene House, Kendal Road Bowness-on-Windermere, Westmorland and Furness, North West, LA233EW",5186,"Lakes Hotel and Spa, Kendal Road, Bowness-on-Windermere, Westmorland and Furness, North West, LA233EP",0.5
7269,"Dene House, Kendal Road Bowness-on-Windermere, Westmorland and Furness, North West, LA233EW",7003,"The Belsfield, Kendal Road, Bowness-on-Windermere, Westmorland and Furness, North West, LA233EL",0.5
7275,"Lonsdale House, Lake Road Windermere Cumbria, Westmorland and Furness, North West, LA232JJ",8245,"Craig Manor Hotel, Lake Road, Windermere, Westmorland and Furness, North West, LA232JF",0.5
7278,"The Westmorland Inn, Lake Road Bowness On Windermere Bowness-on-WindermereCumbria, Westmorland and Furness, North West, LA233AP",8994,"Lonsdale House, Lake Road, Bowness-on-Windermere, Westmorland and Furness, North West, LA232JJ",0.581
7282,"The Cranleigh Boutique, Kendal Road Bowness-on-Windermere Cumbria, Westmorland and Furness, North West, LA233EW",5186,"Lakes Hotel and Spa, Kendal Road, Bowness-on-Windermere, Westmorland and Furness, North West, LA233EP",0.5
7304,"Bowness Bay Suites, 4 Kendal Road Bowness-on-Windermere Bowness-on-WindermereWindermere, Westmorland and Furness, North West, LA233EQ",7003,"The Belsfield, Kendal Road, Bowness-on-Windermere, Westmorland and Furness, North West, LA233EL",0.5
7394,"Premier Inn Bradford Central, Vicar Lane Bradford, Yorkshire and The Humber, BD15LD",11055,"Holiday Inn Express, Vicar Lane, Bradford, Yorkshire and The Humber, BD15LD",0.5
7405,"Best Western Bradford Guide Post Hotel, Common Road Low Moor Low MoorBradford, Yorkshire and The Humber, BD120ST",1215,"The Guide Post Hotel, Common Road, Bradford, , GB, Yorkshire and The Humber, BD120ST",0.5
7408,"Holiday Inn Express Bradford City Centre, The Leisure Exchange, Vicar Lane Bradford, Yorkshire and The Humber, BD15LD",5676,"Premier Inn, Vicar Lane, Bradford, Yorkshire and The Humber, BD15LD",0.53
7420,"The Park Hotel, 6 Oak Avenue Bradford, Yorkshire and The Humber, BD87AQ",3269,"Dubrovnik Hotel, 3, Oak Avenue, Bradford, , GB, Yorkshire and The Humber, BD87AQ",0.5
7717,"Ty Helyg Guest House, 39 Watton Brecon Powys, LD37EG",9526,"Grange Guest House, 22, Watton, Brecon, Powys, LD37ED",0.5484
7719,"Borderers Guesthouse, 47 Watton Brecon, Powys, LD37EG",9525,"The Gremlin Hotel, 48, The Watton, Brecon, , GB, Powys, LD37EG",0.525
7987,"Edelweiss Guest House, Windsor Crescent, 86/88 BRIDLINGTON, East Riding of Yorkshire, Yorkshire and The Humber, YO153JA",1871,"Doriam Guest House, 35, Windsor Crescent, Bridlington, , GB, East Riding of Yorkshire, Yorkshire and The Humber, YO153HX",0.5041
7987,"Edelweiss Guest House, Windsor Crescent, 86/88 BRIDLINGTON, East Riding of Yorkshire, Yorkshire and The Humber, YO153JA",1872,"The Cavendish, 42, Windsor Crescent, Bridlington, , GB, East Riding of Yorkshire, Yorkshire and The Humber, YO153HY",0.5042
8023,"Chatley Court, 54-56 Windsor Crescent Bridlington, East Riding of Yorkshire, Yorkshire and The Humber, YO153JA",1871,"Doriam Guest House, 35, Windsor Crescent, Bridlington, , GB, East Riding of Yorkshire, Yorkshire and The Humber, YO153HX",0.5221
8023,"Chatley Court, 54-56 Windsor Crescent Bridlington, East Riding of Yorkshire, Yorkshire and The Humber, YO153JA",1872,"The Cavendish, 42, Windsor Crescent, Bridlington, , GB, East Riding of Yorkshire, Yorkshire and The Humber, YO153HY",0.5238
8027,"Lobster Pot by Marston's, 184 Kingsgate  Bridlington, East Riding of Yorkshire, Yorkshire and The Humber, YO153NG",9201,"Marstons Sleep Inn, Kingsgate, Bridlington, East Riding of Yorkshire, Yorkshire and The Humber, YO153NG",0.5287
8036,"Leeds House Guest House, 40 Windsor Crescent Bridlington East Yorkshire, East Riding of Yorkshire, Yorkshire and The Humber, YO153HY",1871,"Doriam Guest House, 35, Windsor Crescent, Bridlington, , GB, East Riding of Yorkshire, Yorkshire and The Humber, YO153HX",0.5
8141,"Court House Farmhouse Bridport, Court House Farm Whitchurch Canonicorum, Dorset, South West, DT66RQ",2597,"Berehayes Holiday Cottages, Gassons Lane, Whitchurch Canonicorum, , United Kingdom, Dorset, South West, DT66RQ",0.5404
8164,"Sandpiper Chalet Bridport, Eype Mouth Chalet Park Eype, Dorset, South West, DT66AL",1887,"Eype's Mouth Country Hotel, Mount Lane, Bridport, , United Kingdom, Dorset, South West, DT66AL",0.5
8201,"Jurys Inn Brighton Waterfront, Kings Road  Brighton, Brighton and Hove, South East, BN12GS",6757,"Queens Hotel, 1-5, Kings Road, Brighton, Brighton and Hove, South East, BN11NS",0.5364
8201,"Jurys Inn Brighton Waterfront, Kings Road  Brighton, Brighton and Hove, South East, BN12GS",6835,"The Old Ship Hotel, 31-38, Kings Road, Brighton, Brighton and Hove, South East, BN11NR",0.544
8208,"Five Brighton, 5 New Steine BrightonThe City of Brighton and Hove, South East, BN21PB",5370,"Gulliver's Hotel, 13, New Steine, Brighton and Hove, South East, BN21PB",0.5897
8213,"Hotel Pelirocco, 10 Regency Square Brighton, Brighton and Hove, South East, BN12FG",3084,"Hotel Una, 55-56, Regency Square, Brighton, , United Kingdom, Brighton and Hove, South East, BN12FF",0.5631
8213,"Hotel Pelirocco, 10 Regency Square Brighton, Brighton and Hove, South East, BN12FG",5367,"The Queensbury, 58, Regency Square, Brighton and Hove, South East, BN12FF",0.5674
8213,"Hotel Pelirocco, 10 Regency Square Brighton, Brighton and Hove, South East, BN12FG",5368,"Brighton House, 52, Regency Square, Brighton and Hove, South East, BN12FF",0.5447
8213,"Hotel Pelirocco, 10 Regency Square Brighton, Brighton and Hove, South East, BN12FG",5369,"Adelaide House, 51, Regency Square, Brighton, , GB, Brighton and Hove, South East, BN12FF",0.5339
8213,"Hotel Pelirocco, 10 Regency Square Brighton, Brighton and Hove, South East, BN12FG",5380,"Artist Residence, 33, Regency Square, Brighton and Hove, South East, BN12GG",0.5359
8213,"Hotel Pelirocco, 10 Regency Square Brighton, Brighton and Hove, South East, BN12FG",5383,"Royal Pavillion Townhouse, 12, Regency Square",0.5
8216,"27 Brighton, 27 Upper Rock Gardens Brighton, Brighton and Hove, South East, BN21QE",3317,"Upper Rock Rooms, 36, Upper Rock Gardens, Brighton, , GB, Brighton and Hove, South East, BN21QF",0.525
8216,"27 Brighton, 27 Upper Rock Gardens Brighton, Brighton and Hove, South East, BN21QE",3322,"Cavalaire Hotel, 34, Upper Rock Gardens, Brighton, , GB, Brighton and Hove, South East, BN21QF",0.525
8229,"Drakes of Brighton, 43-44 Marine Parade Brighton, Brighton and Hove, South East, BN21PE",5361,"New Madeira Hotel, 19-23, Marine Parade, Brighton, Brighton and Hove, South East, BN21TL",0.5
8229,"Drakes of Brighton, 43-44 Marine Parade Brighton, Brighton and Hove, South East, BN21PE",5376,"Legends Hotel, 31-34, Marine Parade, Brighton and Hove, South East, BN21TS",0.5048
8234,"The Alvia, 36 Upper Rock Gardens BrightonEast Sussex, Brighton and Hove, South East, BN21QF",1643,"Maon Hotel, 26, Upper Rock Gardens, Brighton, , United Kingdom, Brighton and Hove, South East, BN21QE",0.5204
8241,"Paskins Brighton, 18/19 Charlotte Street BrightonEast Sussex, Brighton and Hove, South East, BN21AG",3418,"Marina House Hotel, 8, Charlotte Street, Brighton, , United Kingdom, Brighton and Hove, South East, BN21AE",0.5133
8246,"Hotel Una, 55/56 Regency Square Brighton, Brighton and Hove, South East, BN12FF",5380,"Artist Residence, 33, Regency Square, Brighton and Hove, South East, BN12GG",0.5847
8246,"Hotel Una, 55/56 Regency Square Brighton, Brighton and Hove, South East, BN12FF",5382,"Hotel Pelirocco, 10, Regency Square, Brighton and Hove, South East, BN12FG",0.5522
8246,"Hotel Una, 55/56 Regency Square Brighton, Brighton and Hove, South East, BN12FF",5385,"Beach Hotel, 1-4, Regency Square, Brighton, Brighton and Hove, South East, BN12FG",0.5152
8250,"Brighton House, 52 Regency Square Brighton, Brighton and Hove, South East, BN12FF",5382,"Hotel Pelirocco, 10, Regency Square, Brighton and Hove, South East, BN12FG",0.5487
8250,"Brighton House, 52 Regency Square Brighton, Brighton and Hove, South East, BN12FF",5385,"Beach Hotel, 1-4, Regency Square, Brighton, Brighton and Hove, South East, BN12FG",0.5
8253,"Artist Residence Brighton, 34 Regency Square HoveBrightonEast Sussex, Brighton and Hove, South East, BN12FJ",3733,"Maldron Hotel, Cannon Place, Brighton, , United Kingdom, Brighton and Hove, South East, BN12DX",0.5
8259,"Colson House, 17 Upper Rock Gardens BrightonEast Sussex, Brighton and Hove, South East, BN21QE",3317,"Upper Rock Rooms, 36, Upper Rock Gardens, Brighton, , GB, Brighton and Hove, South East, BN21QF",0.5202
8259,"Colson House, 17 Upper Rock Gardens BrightonEast Sussex, Brighton and Hove, South East, BN21QE",3322,"Cavalaire Hotel, 34, Upper Rock Gardens, Brighton, , GB, Brighton and Hove, South East, BN21QF",0.5086
8262,"Four Seasons Guest House, 3 Upper Rock Gardens Brighton, Brighton and Hove, South East, BN21QE",3317,"Upper Rock Rooms, 36, Upper Rock Gardens, Brighton, , GB, Brighton and Hove, South East, BN21QF",0.5048
8262,"Four Seasons Guest House, 3 Upper Rock Gardens Brighton, Brighton and Hove, South East, BN21QE",3322,"Cavalaire Hotel, 34, Upper Rock Gardens, Brighton, , GB, Brighton and Hove, South East, BN21QF",0.5
8267,"Marine View, 24 New Steine Brighton East Sussex, Brighton and Hove, South East, BN21PD",5370,"Gulliver's Hotel, 13, New Steine, Brighton and Hove, South East, BN21PB",0.597
8267,"Marine View, 24 New Steine Brighton East Sussex, Brighton and Hove, South East, BN21PD",5374,"five, 5, New Steine, Brighton and Hove, South East, BN21PB",0.5996
8270,"The Square Hotel, 4 New Steine Brighton, Brighton and Hove, South East, BN21PB",2790,"The Charm Brighton Boutique Hotel, 20-21, New Steine, Brighton, , United Kingdom, Brighton and Hove, South East, BN21PD",0.5988
8271,"The Beach Hotel, 1-4 Regency Square BrightonEast Sussex, Brighton and Hove, South East, BN12FG",5382,"Hotel Pelirocco, 10, Regency Square, Brighton and Hove, South East, BN12FG",0.5935
8275,"The Queensbury Hotel, 58 Regency Square Brighton, Brighton and Hove, South East, BN12FF",5380,"Artist Residence, 33, Regency Square, Brighton and Hove, South East, BN12GG",0.5654
8275,"The Queensbury Hotel, 58 Regency Square Brighton, Brighton and Hove, South East, BN12FF",5382,"Hotel Pelirocco, 10, Regency Square, Brighton and Hove, South East, BN12FG",0.5723
8275,"The Queensbury Hotel, 58 Regency Square Brighton, Brighton and Hove, South East, BN12FF",5385,"Beach Hotel, 1-4, Regency Square, Brighton, Brighton and Hove, South East, BN12FG",0.5428
8276,"The Charm Brighton Boutique Hotel, 20-21 New Steine Brighton, Brighton and Hove, South East, BN21PD",3314,"The Square Hotel, 4, New Steine, Brighton, , GB, Brighton and Hove, South East, BN21PB",0.5879
8276,"The Charm Brighton Boutique Hotel, 20-21 New Steine Brighton, Brighton and Hove, South East, BN21PD",5373,"Strawberry Fields, 6-7, New Steine, Brighton and Hove, South East, BN21PB",0.5992
8276,"The Charm Brighton Boutique Hotel, 20-21 New Steine Brighton, Brighton and Hove, South East, BN21PD",5374,"five, 5, New Steine, Brighton and Hove, South East, BN21PB",0.5886
8278,"Hamptons Brighton, 3 New Steine BrightonEast Sussex, Brighton and Hove, South East, BN21PB",5370,"Gulliver's Hotel, 13, New Steine, Brighton and Hove, South East, BN21PB",0.5778
8278,"Hamptons Brighton, 3 New Steine BrightonEast Sussex, Brighton and Hove, South East, BN21PB",10913,"New Steine, 10-11, New Steine, Brighton and Hove, South East, BN21PB",0.5941
8280,"Topps Hotel, 17 Regency Square Brighton & HoveEast Sussex, Brighton and Hove, South East, BN12FG",3084,"Hotel Una, 55-56, Regency Square, Brighton, , United Kingdom, Brighton and Hove, South East, BN12FF",0.5614
8280,"Topps Hotel, 17 Regency Square Brighton & HoveEast Sussex, Brighton and Hove, South East, BN12FG",5367,"The Queensbury, 58, Regency Square, Brighton and Hove, South East, BN12FF",0.5604
8280,"Topps Hotel, 17 Regency Square Brighton & HoveEast Sussex, Brighton and Hove, South East, BN12FG",5368,"Brighton House, 52, Regency Square, Brighton and Hove, South East, BN12FF",0.5485
8280,"Topps Hotel, 17 Regency Square Brighton & HoveEast Sussex, Brighton and Hove, South East, BN12FG",5369,"Adelaide House, 51, Regency Square, Brighton, , GB, Brighton and Hove, South East, BN12FF",0.5386
8280,"Topps Hotel, 17 Regency Square Brighton & HoveEast Sussex, Brighton and Hove, South East, BN12FG",5380,"Artist Residence, 33, Regency Square, Brighton and Hove, South East, BN12GG",0.5501
8280,"Topps Hotel, 17 Regency Square Brighton & HoveEast Sussex, Brighton and Hove, South East, BN12FG",5383,"Royal Pavillion Townhouse, 12, Regency Square",0.5
8281,"The Prince Regent, 29 Regency Square East Sussex Brighton, Brighton and Hove, South East, BN12FH",5380,"Artist Residence, 33, Regency Square, Brighton and Hove, South East, BN12GG",0.51
8283,"Alston House Hotel, 28 New Steine Brighton, Brighton and Hove, South East, BN21PD",5370,"Gulliver's Hotel, 13, New Steine, Brighton and Hove, South East, BN21PB",0.5797
8283,"Alston House Hotel, 28 New Steine Brighton, Brighton and Hove, South East, BN21PD",5372,"New Steine, 10-11, New Steine, Brighton and Hove, South East, BN21PB",0.5954
